#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
65300,-278093.8623046875,306.8448621098628,269
65400,-277684.5703125,307.7505589341575,269
65500,-278036.1669921875,309.70872263970074,269
65600,-277337.6806640625,307.0829259851713,269
65700,-277403.3515625,309.9711250089595,269
65800,-277835.4423828125,312.0611684153141,269
65900,-277644.72265625,311.72059487011336,269
66000,-278115.4775390625,312.31359869955344,269
66100,-277935.572265625,309.6663157752919,269
66200,-278099.833984375,310.1280121257687,269
66300,-278383.6796875,310.50969833016285,269
66400,-278587.55859375,308.66911768945613,269
66500,-278855.5947265625,307.3193397737434,269
66600,-278585.1923828125,302.04970135512843,269
66700,-279224.4443359375,308.55014572573737,269
66800,-278775.7666015625,306.8359837009527,269
66900,-278760.494140625,308.7752726979554,269
67000,-278343.7041015625,309.2857048008439,269
67100,-278275.75390625,308.2294401595387,269
67200,-278076.7421875,306.40936110332524,269
67300,-277457.58203125,307.75633825107883,269
67400,-278061.31640625,313.13715925431177,269
67500,-277407.1259765625,312.2024648444441,269
67600,-276859.138671875,309.8008690685755,269
67700,-277465.5078125,313.3444384656382,269
67800,-276800.8056640625,311.28858162112465,269
67900,-277516.337890625,315.0395681907032,269
68000,-277290.1611328125,311.2883117165201,269
68100,-277428.98828125,309.56407665073596,269
68200,-277344.1875,307.3393879370878,269
68300,-278000.0693359375,310.6487546918012,269
68400,-277752.16796875,307.29357095277913,269
68500,-278029.384765625,309.5937271128972,269
68600,-277566.37890625,307.2017084388919,269
68700,-277808.150390625,311.59874864718074,269
68800,-277660.2216796875,309.8263911324955,268
68900,-277328.025390625,307.016550044921,268
69000,-277472.1962890625,308.33937237273443,268
69100,-277580.70703125,308.4741600895746,268
69200,-277534.865234375,307.0312772909686,268
69300,-277657.923828125,309.51514665997985,268
69400,-277943.34765625,310.10232854651997,268
69500,-278272.3330078125,309.82553314957914,268
69600,-277822.2568359375,311.0354325091207,268
69700,-276910.6474609375,305.5020483947778,268
69800,-277653.8251953125,310.73127450425073,268
69900,-277387.29296875,307.449359620292,268
70000,-277661.517578125,309.91045155030696,268
70100,-277131.59375,309.3603511660725,268
70200,-277117.931640625,308.04915744338143,268
70300,-277593.4970703125,310.5060955764891,268
70400,-277248.1201171875,308.47595931462695,268
70500,-277128.4482421875,308.2488832069759,268
70600,-278011.501953125,313.3430629080374,268
70700,-277221.912109375,308.81240676625896,268
70800,-277142.0390625,309.7228918951369,268
70900,-277763.8115234375,311.8913557091315,268
71000,-277872.9326171875,310.030399368927,268
71100,-277622.14453125,309.719366691526,268
71200,-278198.7880859375,311.82415681280787,268
71300,-278078.251953125,311.579272400628,268
71400,-277786.775390625,307.56362210339853,268
71500,-277449.6826171875,306.85545663008986,268
71600,-277683.056640625,309.86570430101034,268
71700,-277420.240234375,308.409308961303,268
71800,-277612.9765625,308.415434123062,268
71900,-277381.603515625,308.6492716884166,268
72000,-278307.076171875,312.457842211525,268
72100,-277792.849609375,310.19751014213335,268
72200,-277711.2265625,307.1502847776967,268
72300,-277960.322265625,309.4762546457386,268
72400,-278105.9013671875,308.0168838944929,268
72500,-277869.1357421875,304.890865218609,268
72600,-277959.6201171875,308.99690115259733,268
72700,-278053.83935546875,309.52713062358305,268
72800,-277824.541015625,309.61163862384313,268
72900,-277874.521484375,309.48649011938994,268
73000,-278082.2880859375,310.2762043038317,268
73100,-278052.9453125,310.64739040348246,268
73200,-278020.8486328125,311.5074499648809,268
73300,-277964.880859375,311.39543192453124,268
73400,-277924.8623046875,310.6688397874328,268
73500,-277920.775390625,309.1911547421939,268
73600,-277989.9716796875,309.09389242975567,268
73700,-278288.5654296875,310.71361682228377,268
73800,-277923.052734375,308.92102651690254,268
73900,-277435.55859375,305.7714799541149,268
74000,-277478.556640625,307.0518024899067,268
74100,-277079.009765625,307.87016162263666,268
74200,-276893.5009765625,310.2620659773501,268
74300,-276819.791015625,311.7949423000297,268
74400,-276712.5859375,312.2182602796555,268
74500,-277647.7724609375,317.79378051844253,268
74600,-276912.9287109375,311.02449092353766,268
74700,-277099.2841796875,310.4364896452098,268
74800,-277359.8720703125,309.7611764938199,268
74900,-277724.126953125,310.2743179371785,268
75000,-277511.2646484375,310.58233370465257,268
75100,-277933.1494140625,312.5285957257429,268
75200,-277870.001953125,311.54625485049155,268
75300,-277715.484375,311.8102956744418,268
75400,-277823.2646484375,309.3509659715314,268
75500,-277472.703125,308.9090168568052,268
75600,-277835.3740234375,312.57067149943765,268
75700,-277323.875,310.80699459727816,268
75800,-277704.5693359375,311.6396643082885,268
75900,-277698.705078125,311.8574447979159,268
76000,-277555.0322265625,309.32757389908153,268
76100,-277125.146484375,305.8932683921689,268
76200,-276816.16796875,305.97374692206887,268
76300,-277732.1845703125,313.6262536697602,268
76400,-276867.3154296875,308.3252342575355,268
76500,-277297.9091796875,310.87117608659844,268
76600,-277435.1083984375,306.1805222141136,268
76700,-277245.9501953125,303.0794755293504,268
76800,-278067.46484375,311.3200184546021,268
76900,-277711.8486328125,310.8442365840275,268
77000,-278112.7060546875,311.7132055248984,268
77100,-277775.5244140625,308.7495289182107,268
77200,-277472.34765625,311.00784462212795,268
77300,-278168.90625,313.6773520075818,268
77400,-277911.193359375,309.20369663983985,268
77500,-277836.8369140625,308.94027598458916,268
77600,-277734.076171875,306.2049563450805,268
77700,-277782.2744140625,308.02155906673613,268
77800,-277952.9384765625,310.0782440968256,268
77900,-278008.5439453125,309.68779351639853,268
78000,-278287.5615234375,309.60846755635725,268
78100,-278279.927734375,307.97836050981186,268
78200,-278741.9912109375,309.35199150469236,268
78300,-278682.298828125,309.73693729963264,268
78400,-278521.642578125,307.8424479321885,268
78500,-277637.7939453125,305.26833389974894,268
78600,-277872.796875,306.2975274847948,268
78700,-277814.064453125,308.5891007059201,268
78800,-278261.2724609375,307.89238449244084,268
78900,-278560.244140625,311.89885697518747,268
79000,-277991.9697265625,306.0008315309727,268
79100,-277928.8134765625,308.55986361391376,268
79200,-277895.978515625,310.16108531555005,268
79300,-277643.009765625,308.69958603898453,268
79400,-277225.798828125,304.96704678127696,268
79500,-277838.31640625,310.24989917154005,268
79600,-277543.337890625,310.74899807555767,268
79700,-277106.025390625,309.5481189972498,268
79800,-277110.5302734375,311.86093430599095,268
79900,-277009.4306640625,311.9864065452852,268
80000,-276918.5673828125,313.74937031230894,268
80100,-276454.3544921875,310.09143417198896,268
80200,-276831.3486328125,309.22298922019263,268
80300,-277417.7919921875,312.21941615742617,268
80400,-277737.3427734375,312.60292381089425,268
80500,-277535.4814453125,309.5332347830171,268
80600,-277639.33203125,311.8430177550428,268
80700,-277661.8876953125,307.7183937510516,268
80800,-277626.70703125,307.17822993610656,268
80900,-277649.2548828125,308.46694415364544,268
81000,-277720.9912109375,309.7809960590675,268
81100,-277730.95703125,309.2592298042645,268
81200,-278213.1904296875,310.4758995981195,268
81300,-277901.861328125,306.9432632208642,268
81400,-278080.4375,306.6318695414621,268
81500,-278455.814453125,308.242782607627,268
81600,-278044.97265625,309.60713817071667,268
81700,-278089.587890625,311.46494143984233,268
81800,-278301.0654296875,310.45899347888155,268
81900,-278546.07421875,311.210790432418,268
82000,-278411.6484375,308.93445935752635,268
82100,-278549.33203125,312.3767004710382,268
82200,-278806.0703125,312.35195830822045,268
82300,-278477.8564453125,311.1944242446557,268
82400,-278175.7861328125,309.69468596790387,268
82500,-278277.9599609375,309.95430162646096,268
82600,-278543.3818359375,309.92326572772936,268
82700,-278598.1689453125,307.5382720314737,268
82800,-279052.7353515625,309.74257106955,268
82900,-278565.4951171875,307.06232497484234,268
83000,-278570.109375,305.4422617672984,268
83100,-278989.1513671875,308.52315868142915,268
83200,-278300.1025390625,307.9278895510617,268
83300,-278250.7861328125,309.2229099177923,268
83400,-278518.91015625,309.925558246302,268
83500,-278155.5625,306.60681584123057,268
83600,-278278.77734375,306.7539962716856,268
83700,-278189.59765625,307.20884122721156,268
83800,-278196.13671875,310.36257946304676,268
83900,-278116.6396484375,308.27538062566725,268
84000,-277656.533203125,306.2738600657648,268
84100,-278256.53125,312.71531190955085,268
84200,-278034.982421875,309.0005995137134,268
84300,-277808.470703125,308.2424213203598,268
84400,-277934.185546875,310.51619910847637,268
84500,-277461.1708984375,307.0228321530593,268
84600,-277702.6005859375,307.5875759902505,268
84700,-277973.3115234375,309.2785861127731,268
84800,-278183.1318359375,309.24838990561574,268
84900,-278189.4423828125,308.4855288493269,268
85000,-278071.8994140625,308.1714705870763,268
85100,-278352.67578125,307.44951558090116,268
85200,-278704.2626953125,309.4679687554097,268
85300,-279125.955078125,313.60637214863044,268
85400,-278106.2119140625,306.52502940453763,268
85500,-278501.5068359375,308.1199697729283,268
85600,-277937.4765625,305.6485078793245,268
85700,-278896.65234375,309.9940266696966,268
85800,-278671.380859375,309.1622170731799,268
85900,-278472.01953125,308.82396363221756,268
86000,-278055.2998046875,305.9561929559051,268
86100,-278580.2294921875,308.5704465956677,268
86200,-278463.6337890625,310.03290513263727,268
86300,-278111.60546875,308.65981314041323,268
86400,-278271.1259765625,306.6953364736824,268
86500,-278133.4873046875,307.52127949845334,268
86600,-278407.19140625,309.62534738028194,268
86700,-278080.8369140625,306.1572315877074,268
86800,-278417.4736328125,307.8000295725498,268
86900,-278464.361328125,309.2373131555793,268
87000,-278269.3408203125,307.36288104232295,268
87100,-278607.908203125,310.9078558082966,268
87200,-278571.552734375,314.2246642796497,268
87300,-278420.326171875,313.42818852603654,268
87400,-277651.884765625,309.87712661155,268
87500,-278131.4501953125,309.7092987108835,268
87600,-278145.1142578125,310.0310909556465,268
87700,-277357.986328125,304.8962299864891,268
87800,-277793.1630859375,305.43329020521475,268
87900,-278320.0185546875,305.6174968549685,268
88000,-277894.4052734375,303.9350085579003,268
88100,-277997.7958984375,305.4637922599781,268
88200,-278629.9765625,308.878830394228,268
88300,-278163.0810546875,309.96200753196496,268
88400,-278251.6611328125,308.88780177676983,268
88500,-277948.208984375,307.7543947754915,268
88600,-277828.58984375,308.69934790979767,268
88700,-277407.255859375,310.50407303465437,268
88800,-277638.0078125,312.90511638611935,268
88900,-276908.0302734375,306.0164183562839,268
89000,-277807.7958984375,311.68354126961,268
89100,-277290.142578125,306.77129565809315,268
89200,-278022.921875,312.2429489278216,268
89300,-277573.4140625,308.64886067074764,268
89400,-276895.578125,304.5194773174925,268
89500,-277292.5732421875,311.0768539790539,268
89600,-276842.9560546875,308.96652016376726,268
89700,-277360.962890625,316.25532268904595,268
89800,-277106.5078125,312.8339459930397,268
89900,-277373.4453125,311.8423670836668,268
90000,-277339.005859375,311.29785889632353,268
90100,-277416.1572265625,312.14577552175604,268
90200,-277390.4091796875,313.13293026137444,268
90300,-277074.7236328125,310.5592176821249,268
90400,-277003.4443359375,310.66218541803556,268
90500,-277554.4736328125,313.6536999225725,268
90600,-276437.9658203125,309.3088978577032,268
90700,-276547.158203125,311.007714197169,268
90800,-277037.216796875,316.9968733531402,268
90900,-276375.1376953125,310.897107757828,268
91000,-276660.1015625,310.77691054131026,268
91100,-277015.873046875,312.36250159734396,268
91200,-277240.072265625,314.5004319255853,268
91300,-277525.51171875,314.11639386686636,268
91400,-277198.6455078125,314.5192263281103,268
91500,-277749.5859375,312.14394900832673,268
91600,-277944.08203125,309.78175535872066,268
91700,-277723.373046875,309.17107548394506,268
91800,-277734.0712890625,309.8878104985426,268
91900,-277411.494140625,309.8306220038689,268
92000,-277242.998046875,310.12033226267056,268
92100,-276998.435546875,309.37450307515405,268
92200,-277297.79296875,317.59482301675575,268
92300,-276822.900390625,314.9754914288433,268
92400,-276768.8876953125,311.45929356255743,268
92500,-276834.1962890625,313.8546529256941,268
92600,-276904.3447265625,310.83799224218404,268
92700,-276187.3056640625,307.2157058659462,268
92800,-277095.923828125,308.33296667794144,268
92900,-277780.416015625,310.2002493260496,268
93000,-277694.1884765625,311.49913186669215,268
93100,-277357.619140625,310.5940731109439,268
93200,-277308.796875,309.2892604464359,268
93300,-277134.791015625,305.29205703807406,268
93400,-277396.0888671875,308.30367597788035,268
93500,-277736.9462890625,311.60226274031197,268
93600,-277808.029296875,311.2715290670461,268
93700,-277294.482421875,305.97433415737976,268
93800,-277367.85546875,308.2304624667826,268
93900,-277650.23828125,312.65169624277195,268
94000,-277414.92578125,307.4511070868883,268
94100,-278260.056640625,313.60433758927434,268
94200,-277574.44140625,308.83891030882677,268
94300,-277550.0947265625,310.2779390272086,268
94400,-277566.0087890625,310.76423833444744,268
94500,-277383.564453125,312.1737826378054,268
94600,-277129.9912109375,309.1341104539488,268
94700,-277107.9111328125,308.8283341856911,268
94800,-277621.681640625,308.5880524271207,268
94900,-277889.3515625,309.32551359846525,268
95000,-277850.0859375,310.19482986894025,268
95100,-278053.115234375,308.6641403793961,268
95200,-277512.5673828125,305.71941717970356,268
95300,-278314.0341796875,310.26069543609805,268
95400,-278692.2353515625,315.79810548294665,268
95500,-277486.828125,310.05610737293205,268
95600,-277403.3173828125,309.6561600310766,268
95700,-277567.9814453125,308.3309639102108,268
95800,-277297.0244140625,308.98360244931814,268
95900,-277165.2587890625,310.0436188172171,268
96000,-277582.208984375,311.0708082488951,268
96100,-277341.56640625,310.8687673690203,268
96200,-277917.3359375,316.5839728764972,268
96300,-277266.298828125,313.8365813309711,268
96400,-277598.025390625,313.69921507798836,268
96500,-277407.9091796875,312.219250043916,268
96600,-277236.34375,311.01568522540146,268
96700,-276289.6279296875,309.7725019627657,268
96800,-276519.072265625,309.10159147871326,268
96900,-276454.2392578125,308.2502886102269,268
97000,-276951.765625,314.9965010723201,268
97100,-277015.8310546875,311.8826733732337,268
97200,-277421.1083984375,312.4880950580913,268
97300,-277156.30859375,311.58937154212566,268
97400,-277206.041015625,311.8825239247655,268
